Date,Symbol,Series,Deliverable_Qty,Traded_Qty,Delivery_Pct
2025-11-04,KAMATHOTEL,EQ,10236.0,17900,57.18
2025-11-04,KAMDHENU,EQ,293209.0,434027,67.56
2025-11-04,KAMOPAINTS,EQ,714578.0,1567103,45.6
2025-11-04,KANANIIND,EQ,99454.0,138424,71.85
2025-11-04,KANDARP,ST,435000.0,437000,99.54
2025-11-04,KANORICHEM,EQ,9116.0,12852,70.93
2025-11-04,KANPRPLA,EQ,4548.0,6972,65.23
2025-11-04,KANSAINER,EQ,671505.0,903785,74.3
2025-11-04,KAPSTON,EQ,7797.0,13573,57.44
2025-11-04,KARMAENG,BE,,1053,
2025-11-04,KARNIKA,SM,38000.0,60000,63.33
2025-11-04,KARURVYSYA,EQ,821927.0,1853604,44.34
2025-11-04,KATARIA,SM,67200.0,71400,94.12
2025-11-04,KAUSHALYA,BE,,68,
2025-11-04,KAVDEFENCE,BE,,150235,
2025-11-04,KAYA,BE,,10049,
2025-11-04,KAYNES,EQ,145042.0,437052,33.19
2025-11-04,KAYTEX,SM,44800.0,48000,93.33
2025-11-04,KCEIL,SM,85500.0,131000,65.27
2025-11-04,KCK,ST,160000.0,162500,98.46
2025-11-04,KCP,EQ,47390.0,68278,69.41
2025-11-04,KCPSUGIND,EQ,43575.0,62209,70.05
2025-11-04,KDDL,EQ,5050.0,8404,60.09
2025-11-04,KDL,SM,15000.0,15900,94.34
2025-11-04,KEC,EQ,198140.0,398498,49.72
2025-11-04,KECL,EQ,44978.0,74745,60.18
2025-11-04,KEEPLEARN,EQ,46292.0,91664,50.5
2025-11-04,KEI,EQ,80221.0,157170,51.04
2025-11-04,KEL,SM,72000.0,80400,89.55
2025-11-04,KELLTONTEC,EQ,929787.0,2263922,41.07
2025-11-04,KEN,SM,3600.0,4800,75.0
2025-11-04,KERNEX,EQ,50554.0,106217,47.6
2025-11-04,KESORAMIND,EQ,560861.0,687607,81.57
2025-11-04,KEYFINSERV,EQ,49836.0,278273,17.91
2025-11-04,KFINTECH,EQ,309466.0,660313,46.87
2025-11-04,KHADIM,EQ,22373.0,37315,59.96
2025-11-04,KHAICHEM,EQ,517913.0,1661581,31.17
2025-11-04,KHAITANLTD,EQ,2970.0,3491,85.08
2025-11-04,KHANDSE,EQ,193.0,238,81.09
2025-11-04,KHFM,SM,3100.0,3100,100.0
2025-11-04,KICL,BE,,1164,
2025-11-04,KILITCH,EQ,31746.0,146681,21.64
2025-11-04,KIMS,EQ,92155.0,168833,54.58
2025-11-04,KINGFA,BE,,1571,
2025-11-04,KIOCL,EQ,49124.0,82162,59.79
2025-11-04,KIRIINDUS,EQ,265697.0,588920,45.12
2025-11-04,KIRLOSBROS,EQ,26857.0,85436,31.44
2025-11-04,KIRLOSENG,EQ,331663.0,533970,62.11
2025-11-04,KIRLOSIND,EQ,1483.0,2270,65.33
2025-11-04,KIRLPNU,EQ,72086.0,115684,62.31
2025-11-04,KITEX,EQ,306477.0,974748,31.44
2025-11-04,KKCL,EQ,14779.0,19819,74.57
2025-11-04,KKJEWELS,SM,15000.0,21000,71.43
2025-11-04,KLL,SM,47200.0,62400,75.64
2025-11-04,KMEW,EQ,60598.0,299675,20.22
2025-11-04,KMSUGAR,EQ,26699.0,45698,58.42
2025-11-04,KNAGRI,SM,13600.0,16800,80.95
2025-11-04,KNRCON,EQ,791139.0,1116088,70.89
2025-11-04,KODYTECH,SM,26600.0,58500,45.47
2025-11-04,KOHINOOR,EQ,19498.0,32489,60.01
2025-11-04,KOKUYOCMLN,EQ,46068.0,68537,67.22
2025-11-04,KOLTEPATIL,EQ,23876.0,53574,44.57
2025-11-04,KONSTELEC,SM,2000.0,4000,50.0
2025-11-04,KONTOR,SM,3600.0,3600,100.0
2025-11-04,KOPRAN,EQ,37260.0,60077,62.02
2025-11-04,KORE,SM,500.0,1000,50.0
2025-11-04,KOTAKBANK,EQ,1135460.0,1916377,59.25
2025-11-04,KOTARISUG,EQ,16532.0,29187,56.64
2025-11-04,KOTHARIPET,EQ,57569.0,104934,54.86
2025-11-04,KOTHARIPRO,EQ,9290.0,13047,71.2
2025-11-04,KOTYARK,ST,2500.0,3100,80.65
2025-11-04,KPEL,EQ,251121.0,630059,39.86
2025-11-04,KPIGREEN,EQ,235493.0,473856,49.7
2025-11-04,KPIL,EQ,290810.0,950744,30.59
2025-11-04,KPITTECH,EQ,270589.0,473254,57.18
2025-11-04,KPRMILL,EQ,69646.0,158820,43.85
2025-11-04,KRBL,EQ,88578.0,173664,51.01
2025-11-04,KREBSBIO,EQ,1139.0,2195,51.89
2025-11-04,KRIDHANINF,EQ,14981.0,22121,67.72
2025-11-04,KRISHANA,EQ,24392.0,41086,59.37
2025-11-04,KRISHCA,SM,6000.0,7000,85.71
2025-11-04,KRISHIVAL,EQ,8957.0,50097,17.88
2025-11-04,KRISHNADEF,SM,19000.0,26000,73.08
2025-11-04,KRITI,EQ,12991.0,21908,59.3
2025-11-04,KRITIKA,EQ,96101.0,181512,52.94
2025-11-04,KRITINUT,EQ,11772.0,17775,66.23
2025-11-04,KRN,EQ,80816.0,185590,43.55
2025-11-04,KRONOX,EQ,18549.0,49783,37.26
2025-11-04,KROSS,EQ,102272.0,278602,36.71
2025-11-04,KRSNAA,EQ,11902.0,26647,44.67
2025-11-04,KRT,RR,748562.0,862362,86.8
2025-11-04,KRYSTAL,EQ,8476.0,13034,65.03
2025-11-04,KSB,EQ,23444.0,43275,54.17
2025-11-04,KSCL,EQ,30754.0,49277,62.41
2025-11-04,KSHITIJPOL,EQ,231183.0,241262,95.82
2025-11-04,KSL,EQ,43743.0,174709,25.04
2025-11-04,KSOLVES,EQ,13650.0,23217,58.79
2025-11-04,KTKBANK,EQ,1454474.0,2366556,61.46
2025-11-04,KUANTUM,EQ,47673.0,58311,81.76
2025-11-04,LAGNAM,EQ,9203.0,10461,87.97
2025-11-04,LAKPRE,BZ,,105,
2025-11-04,LAKSHYA,SM,44800.0,83200,53.85
2025-11-04,LAL,EQ,6311.0,11009,57.33
2025-11-04,LALPATHLAB,EQ,73398.0,144892,50.66
2025-11-04,LAMBODHARA,EQ,7622.0,20309,37.53
2025-11-04,LAMOSAIC,SM,13200.0,16200,81.48
2025-11-04,LANCORHOL,EQ,441684.0,954744,46.26
2025-11-04,LANDMARK,EQ,12533.0,27745,45.17
2025-11-04,LAOPALA,EQ,14889.0,28477,52.28
2025-11-04,LASA,BE,,14965,
2025-11-04,LATENTVIEW,EQ,313988.0,1033344,30.39
2025-11-04,LATTEYS,BE,,117585,
2025-11-04,LAURUSLABS,EQ,1379477.0,2347486,58.76
2025-11-04,LAWSIKHO,SM,3500.0,3500,100.0
2025-11-04,LAXMICOT,EQ,12151.0,15910,76.37
2025-11-04,LAXMIDENTL,EQ,29278.0,57840,50.62
2025-11-04,LAXMIINDIA,EQ,66389.0,130765,50.77
2025-11-04,LCCINFOTEC,EQ,49935.0,57576,86.73
2025-11-04,LEMERITE,SM,17600.0,25200,69.84
2025-11-04,LEMONTREE,EQ,603232.0,1060473,56.88
2025-11-04,LEXUS,BE,,25527,
2025-11-04,LFIC,EQ,1158.0,2113,54.8
2025-11-04,LGBBROSLTD,EQ,306254.0,2163958,14.15
2025-11-04,LGEINDIA,EQ,473266.0,834337,56.72
2025-11-04,LGHL,EQ,3515.0,19090,18.41
2025-11-04,LIBAS,EQ,14168.0,17750,79.82
2025-11-04,LIBERTSHOE,EQ,8467.0,10979,77.12
2025-11-04,LICHSGFIN,EQ,397617.0,761141,52.24
2025-11-04,LICI,EQ,1029637.0,1969201,52.29
2025-11-04,LICMFGOLD,EQ,4642.0,4845,95.81
2025-11-04,LICNETFGSC,EQ,28695.0,32962,87.05
2025-11-04,LICNETFN50,EQ,959.0,962,99.69
2025-11-04,LICNETFSEN,EQ,24.0,24,100.0
2025-11-04,LICNFNHGP,EQ,919.0,970,94.74
2025-11-04,LICNMID100,EQ,5323.0,9787,54.39
2025-11-04,LIKHITHA,EQ,21006.0,39520,53.15
2025-11-04,LINC,EQ,11374.0,17770,64.01
2025-11-04,LINCOLN,EQ,11323.0,19296,58.68
2025-11-04,LINDEINDIA,EQ,8420.0,13728,61.33
2025-11-04,LIQGRWBEES,EQ,9714.0,12896,75.33
2025-11-04,LIQUID,EQ,109480.0,137000,79.91
2025-11-04,LIQUID1,EQ,233634.0,266257,87.75
2025-11-04,LIQUIDADD,EQ,285891.0,419814,68.1
2025-11-04,LIQUIDBEES,EQ,1756431.0,1989262,88.3
2025-11-04,LIQUIDBETF,EQ,234868.0,450885,52.09
2025-11-04,LIQUIDCASE,EQ,6268113.0,6811576,92.02
2025-11-04,LIQUIDETF,EQ,75204.0,121363,61.97
2025-11-04,LIQUIDIETF,EQ,204547.0,222884,91.77
2025-11-04,LIQUIDPLUS,EQ,35628.0,39643,89.87
2025-11-04,LIQUIDSBI,EQ,21347.0,23007,92.78
2025-11-04,LIQUIDSHRI,EQ,9821.0,10036,97.86
2025-11-04,LLOYDPP,E1,134613.0,145269,92.66
2025-11-04,LLOYDS,SM,1000.0,1000,100.0
2025-11-04,LLOYDSENGG,EQ,1045958.0,2506329,41.73
2025-11-04,LLOYDSENPP,E1,127918.0,176306,72.55
2025-11-04,LLOYDSENT,EQ,298704.0,657405,45.44
2025-11-04,LLOYDSME,EQ,166131.0,262761,63.23
2025-11-04,LMW,EQ,875.0,1387,63.09
2025-11-04,LODHA,EQ,755395.0,1186673,63.66
2025-11-04,LOKESHMACH,EQ,16614.0,21866,75.98
2025-11-04,LORDSCHLO,EQ,72488.0,119066,60.88
2025-11-04,LOTUSDEV,EQ,398773.0,691575,57.66
2025-11-04,LOTUSEYE,BE,,61153,
2025-11-04,LOVABLE,EQ,6105.0,8149,74.92
2025-11-04,LOWVOL,EQ,172.0,173,99.42
2025-11-04,LOWVOL1,EQ,29880.0,36934,80.9
2025-11-04,LOWVOLIETF,EQ,2357189.0,2627949,89.7
2025-11-04,LOYALTEX,EQ,372.0,382,97.38
2025-11-04,LPDC,EQ,36066.0,60101,60.01
2025-11-04,LRRPL,SM,6000.0,6000,100.0
2025-11-04,LT,EQ,1193640.0,2042881,58.43
2025-11-04,LTF,EQ,2271619.0,6516048,34.86
2025-11-04,LTFOODS,EQ,481653.0,976510,49.32
2025-11-04,LTGILTBEES,EQ,2354390.0,3587243,65.63
2025-11-04,LTGILTCASE,EQ,90427.0,99065,91.28
2025-11-04,LTIM,EQ,92906.0,165665,56.08
2025-11-04,LTTS,EQ,26726.0,52027,51.37
2025-11-04,LUMAXIND,EQ,3520.0,7778,45.26
2025-11-04,LUMAXTECH,EQ,214461.0,365691,58.65
2025-11-04,LUPIN,EQ,640996.0,1202638,53.3
2025-11-04,LUXIND,EQ,26250.0,35348,74.26
2025-11-04,LXCHEM,EQ,110789.0,192914,57.43
2025-11-04,LYKALABS,EQ,5822.0,8097,71.9
2025-11-04,LYPSAGEMS,EQ,15773.0,24908,63.33
2025-11-04,M&M,EQ,1576038.0,3494428,45.1
2025-11-04,M&MFIN,EQ,749136.0,1352129,55.4
2025-11-04,M&MFIN,N3,35.0,35,100.0
2025-11-04,MAANALU,EQ,99191.0,221386,44.8
2025-11-04,MACOBSTECH,SM,8000.0,16800,47.62
2025-11-04,MACPOWER,EQ,6406.0,10902,58.76
2025-11-04,MADHAV,EQ,3817.0,9839,38.79
2025-11-04,MADHAVBAUG,SM,9600.0,10000,96.0
2025-11-04,MADHUCON,EQ,9139.0,15368,59.47
2025-11-04,MADHUSUDAN,SM,3000.0,3000,100.0
2025-11-04,MADRASFERT,EQ,27949.0,51918,53.83
2025-11-04,MAFANG,EQ,284158.0,297834,95.41
2025-11-04,MAGADSUGAR,EQ,1111.0,1898,58.54
2025-11-04,MAGNUM,EQ,23572.0,25957,90.81
2025-11-04,MAGSON,SM,6000.0,6000,100.0
2025-11-04,MAHABANK,EQ,8092483.0,15111039,53.55
2025-11-04,MAHAPEXLTD,EQ,4193.0,5884,71.26
2025-11-04,MAHASTEEL,BE,,9831,
2025-11-04,MAHEPC,EQ,13840.0,31314,44.2
2025-11-04,MAHESHWARI,EQ,5447.0,7591,71.76
2025-11-04,MAHKTECH,EQ,248985.0,248985,100.0
2025-11-04,MAHLIFE,EQ,180672.0,445079,40.59
2025-11-04,MAHLOG,EQ,62254.0,116148,53.6
2025-11-04,MAHSCOOTER,BE,,3994,
2025-11-04,MAHSEAMLES,EQ,97120.0,169002,57.47
2025-11-04,MAITHANALL,EQ,15275.0,22782,67.05
2025-11-04,MAITREYA,SM,1200.0,3600,33.33
2025-11-04,MAKEINDIA,EQ,30850.0,41389,74.54
2025-11-04,MAKS,SM,1500.0,1500,100.0
2025-11-04,MAL,SM,17600.0,20800,84.62
2025-11-04,MALLCOM,EQ,6961.0,10262,67.83
2025-11-04,MALUPAPER,EQ,4441.0,5610,79.16
2025-11-04,MAMATA,EQ,102440.0,427119,23.98
2025-11-04,MANAKALUCO,BE,,50247,
2025-11-04,MANAKCOAT,EQ,224350.0,729450,30.76
2025-11-04,MANAKSIA,EQ,23835.0,37015,64.39
2025-11-04,MANAKSTEEL,EQ,15393.0,17927,85.86
2025-11-04,MANALIPETC,EQ,223964.0,530255,42.24
2025-11-04,MANAPPURAM,EQ,3695010.0,6000539,61.58
2025-11-04,MANAV,ST,4000.0,4000,100.0
2025-11-04,MANBA,EQ,11795.0,19406,60.78
2025-11-04,MANCREDIT,EQ,3659.0,25822,14.17
2025-11-04,MANGALAM,EQ,10633.0,12905,82.39
2025-11-04,MANGLMCEM,EQ,35364.0,86417,40.92
2025-11-04,MANINDS,EQ,127188.0,243273,52.28
2025-11-04,MANINFRA,EQ,126044.0,266423,47.31
2025-11-04,MANKIND,EQ,223230.0,351828,63.45
2025-11-04,MANOMAY,EQ,25474.0,67914,37.51
2025-11-04,MANORAMA,EQ,84409.0,143452,58.84
2025-11-04,MANORG,EQ,817.0,1076,75.93
2025-11-04,MANUFGBEES,EQ,6414.0,7033,91.2
2025-11-04,MANUGRAPH,BE,,7531,
2025-11-04,MANYAVAR,EQ,80309.0,130934,61.34
2025-11-04,MAPMYINDIA,EQ,17796.0,37597,47.33
2025-11-04,MARALOVER,EQ,10614.0,12849,82.61
2025-11-04,MARATHON,EQ,14275.0,32035,44.56
2025-11-04,MARCO,SM,12000.0,13500,88.89
2025-11-04,MARICO,EQ,382330.0,605166,63.18
2025-11-04,MARINE,EQ,390784.0,1160210,33.68
2025-11-04,MARKOLINES,EQ,61288.0,141040,43.45
2025-11-04,MARKSANS,EQ,348110.0,899879,38.68
2025-11-04,MARUTI,EQ,541805.0,748848,72.35
2025-11-04,MASFIN,EQ,45389.0,88257,51.43
2025-11-04,MASKINVEST,BE,,604,
2025-11-04,MASON,SM,19000.0,24500,77.55
2025-11-04,MASPTOP50,EQ,251541.0,302952,83.03
2025-11-04,MASTEK,EQ,38917.0,67433,57.71
2025-11-04,MASTERTR,EQ,59025.0,463041,12.75
2025-11-04,MATRIMONY,EQ,2389.0,3819,62.56
2025-11-04,MAWANASUG,EQ,7419.0,12055,61.54
2025-11-04,MAXESTATES,EQ,42369.0,91121,46.5
2025-11-04,MAXHEALTH,EQ,1535955.0,2176888,70.56
2025-11-04,MAXIND,EQ,16168.0,22797,70.92
2025-11-04,MAXPOSURE,SM,4000.0,7000,57.14
2025-11-04,MAXVOLT,SM,16000.0,24800,64.52
2025-11-04,MAYASHEEL,ST,93000.0,93000,100.0
2025-11-04,MAYURUNIQ,EQ,38031.0,60861,62.49
2025-11-04,MAZDA,EQ,8985.0,12370,72.64
2025-11-04,MAZDOCK,EQ,360647.0,898162,40.15
2025-11-04,MBAPL,EQ,30941.0,93253,33.18
2025-11-04,MBEL,EQ,411952.0,748340,55.05
2025-11-04,MBLINFRA,EQ,22304.0,29380,75.92
2025-11-04,MCL,BE,,72114,
2025-11-04,MCLEODRUSS,BE,,376407,
2025-11-04,MCLOUD,EQ,1426522.0,5162959,27.63
2025-11-04,MCON,SM,12000.0,14000,85.71
2025-11-04,MCX,EQ,184500.0,465869,39.6
2025-11-04,MDL,SM,1000.0,1000,100.0
2025-11-04,MEDANTA,EQ,121316.0,195368,62.1
2025-11-04,MEDIASSIST,EQ,32692.0,61543,53.12
2025-11-04,MEDICAMEQ,EQ,30963.0,45664,67.81
2025-11-04,MEDICO,BE,,299146,
2025-11-04,MEDIORG,SM,14000.0,14000,100.0
2025-11-04,MEDISTEP,SM,33000.0,33000,100.0
2025-11-04,MEDPLUS,EQ,135599.0,639881,21.19
2025-11-04,MEGAFLEX,SM,6000.0,6000,100.0
2025-11-04,MEGASOFT,EQ,498258.0,1020070,48.85
2025-11-04,MEGASTAR,EQ,28718.0,44583,64.41
2025-11-04,MEGATHERM,SM,12400.0,16800,73.81
2025-11-04,MEIL,EQ,23315.0,41288,56.47
2025-11-04,MENONBE,EQ,30485.0,77222,39.48
2025-11-04,MEP,BZ,,42387,
2025-11-04,METAL,EQ,1397642.0,2582746,54.11
2025-11-04,METALIETF,EQ,7224650.0,11492427,62.86
2025-11-04,METROBRAND,EQ,16351.0,28110,58.17
2025-11-04,METROPOLIS,EQ,51714.0,82262,62.86
2025-11-04,MFML,EQ,8915.0,11538,77.27
2025-11-04,MFSL,EQ,812525.0,1155844,70.3
2025-11-04,MGEL,EQ,277948.0,441641,62.94
2025-11-04,MGL,EQ,134828.0,198012,68.09
2025-11-04,MGSL,SM,7200.0,10800,66.67
2025-11-04,MHHL,SM,3000.0,3000,100.0
2025-11-04,MHLXMIRU,EQ,1634.0,2448,66.75
2025-11-04,MHRIL,EQ,31785.0,58922,53.94
2025-11-04,MICEL,EQ,809098.0,1601930,50.51
2025-11-04,MICROPRO,SM,1600.0,1600,100.0
2025-11-04,MID150,EQ,20840.0,27878,74.75
2025-11-04,MID150BEES,EQ,273426.0,439309,62.24
2025-11-04,MID150CASE,EQ,863896.0,1254388,68.87
2025-11-04,MIDCAP,EQ,16448.0,26507,62.05
2025-11-04,MIDCAPETF,EQ,5066020.0,5884085,86.1
2025-11-04,MIDCAPIETF,EQ,537769.0,832733,64.58
2025-11-04,MIDHANI,EQ,156626.0,321723,48.68
2025-11-04,MIDQ50ADD,EQ,5331.0,5969,89.31
2025-11-04,MIDSELIETF,EQ,106326.0,164419,64.67
2025-11-04,MIDSMALL,EQ,113500.0,150784,75.27
2025-11-04,MIDWESTLTD,EQ,33188.0,113357,29.28
2025-11-04,MIEL,ST,4000.0,4000,100.0
2025-11-04,MINDACORP,EQ,260359.0,651323,39.97
2025-11-04,MINDSPACE,RR,76604.0,87790,87.26
2025-11-04,MINDTECK,EQ,40300.0,78735,51.18
2025-11-04,MIRCELECTR,BE,,187837,
2025-11-04,MIRZAINT,EQ,57792.0,105657,54.7
2025-11-04,MITCON,EQ,3073.0,3295,93.26
2025-11-04,MITTAL,EQ,622766.0,1190289,52.32
2025-11-04,MKPL,EQ,117562.0,145933,80.56
2025-11-04,MMEL,SM,8000.0,16000,50.0
2025-11-04,MMFL,EQ,17935.0,28586,62.74
2025-11-04,MMP,EQ,19879.0,28849,68.91
2025-11-04,MMTC,EQ,435361.0,1215928,35.8
2025-11-04,MNC,EQ,141105.0,150047,94.04
2025-11-04,MOALPHA50,EQ,2724.0,2876,94.71
2025-11-04,MOBIKWIK,EQ,802639.0,4163291,19.28
2025-11-04,MOCAPITAL,EQ,341493.0,504318,67.71
2025-11-04,MODEFENCE,EQ,1063179.0,1769929,60.07
2025-11-04,MODIRUBBER,EQ,3354.0,4464,75.13
2025-11-04,MODISONLTD,EQ,28175.0,42401,66.45
2025-11-04,MODTHREAD,EQ,503.0,1291,38.96
2025-11-04,MOENERGY,EQ,59827.0,63181,94.69
2025-11-04,MOGOLD,EQ,3001355.0,3048537,98.45
2025-11-04,MOGSEC,EQ,1231.0,1248,98.64
2025-11-04,MOHEALTH,EQ,23953.0,29266,81.85
2025-11-04,MOHITIND,BE,,21771,
2025-11-04,MOIL,EQ,287750.0,532968,53.99
2025-11-04,MOINFRA,EQ,6651.0,6656,99.92
2025-11-04,MOKSH,EQ,459005.0,541169,84.82
2025-11-04,MOL,EQ,293284.0,434338,67.52
2025-11-04,MOLDTECH,EQ,54551.0,104237,52.33
2025-11-04,MOLDTKPAC,EQ,20430.0,36603,55.82
2025-11-04,MOLOWVOL,EQ,1262.0,1277,98.83
2025-11-04,MOM100,EQ,310283.0,672724,46.12
2025-11-04,MOM30IETF,EQ,279891.0,482342,58.03
2025-11-04,MOM50,EQ,2084.0,5528,37.7
2025-11-04,MOMENTUM,EQ,46959.0,51365,91.42
2025-11-04,MOMENTUM30,EQ,54647.0,56882,96.07
2025-11-04,MOMENTUM50,EQ,198337.0,275179,72.08
2025-11-04,MOMGF,EQ,293.0,293,100.0
2025-11-04,MOMIDMTM,EQ,28909.0,32664,88.5
2025-11-04,MOMOMENTUM,EQ,31374.0,41373,75.83
2025-11-04,MON100,EQ,1224405.0,1928054,63.5
2025-11-04,MON50EQUAL,EQ,3122.0,5310,58.79
2025-11-04,MONARCH,EQ,30107.0,60784,49.53
2025-11-04,MONEXT50,EQ,1443.0,1523,94.75
2025-11-04,MONEYBOXX,EQ,36680.0,57458,63.84
2025-11-04,MONIFTY100,EQ,1067.0,1622,65.78
2025-11-04,MONIFTY500,EQ,225036.0,293019,76.8
2025-11-04,MONOLITH,SM,105250.0,186250,56.51
2025-11-04,MONQ50,EQ,472093.0,708253,66.66
2025-11-04,MONTECARLO,EQ,16585.0,31379,52.85
2025-11-04,MOPSE,EQ,9223.0,9458,97.52
2025-11-04,MOQUALITY,EQ,928.0,2675,34.69
2025-11-04,MORARJEE,BZ,,7019,
2025-11-04,MOREALTY,EQ,2484788.0,2744597,90.53
2025-11-04,MOREPENLAB,EQ,633336.0,1169092,54.17
2025-11-04,MOS,SM,64000.0,100000,64.0
2025-11-04,MOSCHIP,EQ,675095.0,1396912,48.33
2025-11-04,MOSILVER,EQ,1433668.0,1453973,98.6
2025-11-04,MOSMALL250,EQ,731072.0,1007525,72.56
2025-11-04,MOTHERSON,EQ,5114993.0,8923020,57.32
2025-11-04,MOTILALOFS,EQ,361190.0,742536,48.64
2025-11-04,MOTISONS,EQ,2122758.0,6352595,33.42
2025-11-04,MOTOGENFIN,EQ,44819.0,58073,77.18
2025-11-04,MOTOUR,EQ,7876.0,8653,91.02
2025-11-04,MOVALUE,EQ,55407.0,77226,71.75
2025-11-04,MOXSH,ST,16000.0,16000,100.0
2025-11-04,MPEL,SM,62400.0,105600,59.09
2025-11-04,MPHASIS,EQ,100242.0,225861,44.38
2025-11-04,MPSLTD,EQ,11077.0,23257,47.63
2025-11-04,MPTODAY,SM,2000.0,2000,100.0
2025-11-04,MRF,EQ,1485.0,3650,40.68
2025-11-04,MRIL,SM,11200.0,14400,77.78
2025-11-04,MRPL,EQ,5984731.0,40337240,14.84
2025-11-04,MSCIINDIA,EQ,49154.0,63428,77.5
2025-11-04,MSPL,EQ,136835.0,200811,68.14
2025-11-04,MSTCLTD,EQ,101119.0,221024,45.75
2025-11-04,MSUMI,EQ,1022666.0,2242212,45.61
2025-11-04,MTARTECH,EQ,295076.0,741154,39.81
2025-11-04,MTEDUCARE,BE,,5962,
2025-11-04,MTNL,EQ,390773.0,931833,41.94
2025-11-04,MUFIN,EQ,795266.0,3573778,22.25
2025-11-04,MUFTI,EQ,40071.0,58445,68.56
2025-11-04,MUKANDLTD,EQ,78921.0,130176,60.63
2025-11-04,MUKKA,EQ,119623.0,164387,72.77
2025-11-04,MUKTAARTS,EQ,1024.0,1779,57.56
2025-11-04,MULTICAP,EQ,348726.0,404246,86.27
2025-11-04,MUNISH,SM,21600.0,31200,69.23
2025-11-04,MUNJALAU,EQ,52317.0,110430,47.38
2025-11-04,MUNJALSHOW,EQ,28594.0,45889,62.31
2025-11-04,MURUDCERA,EQ,35467.0,54503,65.07
2025-11-04,MUTHOOTCAP,EQ,5421.0,9721,55.77
2025-11-04,MUTHOOTFIN,EQ,419208.0,633624,66.16
2025-11-04,MUTHOOTMF,EQ,52790.0,88620,59.57
2025-11-04,MVGJL,EQ,140405.0,463329,30.3
2025-11-04,MVKAGRO,ST,53700.0,55200,97.28
2025-11-04,MWL,EQ,3004.0,7070,42.49
2025-11-04,MYMUDRA,ST,9600.0,9600,100.0
2025-11-04,NACLIND,BE,,101549,
2025-11-04,NAGAFERT,EQ,136188.0,222804,61.12
2025-11-04,NAGREEKCAP,BE,,13720,
2025-11-04,NAGREEKEXP,EQ,9044.0,11147,81.13
2025-11-04,NAHARCAP,EQ,3305.0,4258,77.62
2025-11-04,NAHARINDUS,EQ,8971.0,16527,54.28
2025-11-04,NAHARPOLY,EQ,23392.0,47860,48.88
2025-11-04,NAHARSPING,EQ,3779.0,4583,82.46
2025-11-04,NAM-INDIA,EQ,590666.0,1021061,57.85
2025-11-04,NAMAN,SM,15200.0,16000,95.0
2025-11-04,NAMOEWASTE,SM,12800.0,20800,61.54
2025-11-04,NARMADA,BE,,66448,
2025-11-04,NATCAPSUQ,BE,,1636,
2025-11-04,NATCOPHARM,EQ,233808.0,352816,66.27
2025-11-04,NATHBIOGEN,EQ,5883.0,7318,80.39
2025-11-04,NATIONALUM,EQ,2679386.0,6566393,40.8
2025-11-04,NAUKRI,EQ,380799.0,606779,62.76
2025-11-04,NAVA,EQ,133636.0,225465,59.27
2025-11-04,NAVINFLUOR,EQ,218172.0,808707,26.98
2025-11-04,NAVKARCORP,EQ,308687.0,469799,65.71
2025-11-04,NAVKARURB,BE,,491020,
2025-11-04,NAVNETEDUL,EQ,229447.0,319161,71.89
2025-11-04,NAZARA,EQ,133616.0,376743,35.47
2025-11-04,NBCC,EQ,2827420.0,6381468,44.31
2025-11-04,NBIFIN,EQ,150.0,186,80.65
2025-11-04,NCC,EQ,2223764.0,4449902,49.97
2025-11-04,NCLIND,EQ,24351.0,34606,70.37
2025-11-04,NDGL,EQ,194.0,239,81.17
2025-11-04,NDL,EQ,563331.0,924094,60.96
2025-11-04,NDLVENTURE,BE,,17064,
2025-11-04,NDRAUTO,EQ,5273.0,10742,49.09
2025-11-04,NDRINVIT,IV,25000.0,25000,100.0
2025-11-04,NDTV,EQ,93802.0,164153,57.14
2025-11-04,NECCLTD,EQ,39447.0,52387,75.3
2025-11-04,NECLIFE,BE,,559056,
2025-11-04,NELCAST,EQ,29237.0,46555,62.8
2025-11-04,NELCO,EQ,38853.0,81142,47.88
2025-11-04,NEOGEN,EQ,5971.0,10854,55.01
2025-11-04,NEPHROCARE,ST,14800.0,14800,100.0
2025-11-04,NEPTUNE,SM,2000.0,3000,66.67
2025-11-04,NESCO,EQ,58830.0,104271,56.42
2025-11-04,NESTLEIND,EQ,481566.0,770668,62.49
2025-11-04,NETF,EQ,512.0,838,61.1
2025-11-04,NETWEB,EQ,453098.0,2422207,18.71
2025-11-04,NETWORK18,EQ,2176827.0,7969463,27.31
2025-11-04,NEULANDLAB,EQ,30298.0,101390,29.88
2025-11-04,NEWGEN,EQ,164376.0,394978,41.62
2025-11-04,NEWJAISA,ST,124500.0,124500,100.0
2025-11-04,NEXT30ADD,EQ,2719.0,6723,40.44
2025-11-04,NEXT50,EQ,9215.0,9801,94.02
2025-11-04,NEXT50IETF,EQ,405411.0,545898,74.26
2025-11-04,NEXTMEDIA,EQ,28902.0,41691,69.32
2025-11-04,NFL,EQ,439051.0,852698,51.49
2025-11-04,NGIL,EQ,3200.0,7267,44.03
2025-11-04,NGLFINE,EQ,6904.0,10268,67.24
2025-11-04,NH,EQ,450305.0,925703,48.64
2025-11-04,NHIT,IV,75000.0,75000,100.0
2025-11-04,NHPC,EQ,5114271.0,8226185,62.17
2025-11-04,NIACL,EQ,152071.0,533669,28.5
2025-11-04,NIBE,EQ,13916.0,23205,59.97
