SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
TRF, EQ, 23-Oct-2025, 340.80, 343.05, 349.65, 338.00, 342.00, 339.90, 343.42, 21458, 73.69, 954, 12223, 56.96
TRIDENT, EQ, 23-Oct-2025, 28.20, 28.81, 30.00, 28.53, 28.70, 28.71, 29.09, 20570340, 5984.57, 44269, 4782757, 23.25
TRIDHYA, SM, 23-Oct-2025, 15.45, 15.50, 15.50, 15.50, 15.50, 15.50, 15.50, 3000, 0.47, 1, 3000, 100.00
TRIGYN, BE, 23-Oct-2025, 77.49, 78.00, 79.00, 78.00, 78.95, 78.40, 78.59, 14959, 11.76, 165, -, -
TRITURBINE, EQ, 23-Oct-2025, 528.20, 530.00, 532.00, 523.00, 528.80, 528.75, 527.75, 206985, 1092.36, 9386, 114471, 55.30
TRIVENI, EQ, 23-Oct-2025, 355.85, 355.90, 364.60, 355.40, 356.05, 356.25, 358.21, 153368, 549.38, 5702, 86726, 56.55
TROM, SM, 23-Oct-2025, 92.00, 92.00, 95.00, 92.00, 92.50, 92.50, 93.70, 4800, 4.50, 8, 3600, 75.00
TRU, EQ, 23-Oct-2025, 10.20, 10.39, 10.49, 10.00, 10.00, 10.22, 10.20, 112164, 11.44, 363, 86154, 76.81
TRUALT, EQ, 23-Oct-2025, 478.40, 479.35, 479.45, 460.65, 462.10, 462.80, 466.92, 294804, 1376.51, 9749, 181273, 61.49
TRUST, ST, 23-Oct-2025, 61.85, 63.00, 64.25, 59.10, 63.00, 63.00, 61.66, 19200, 11.84, 26, 18000, 93.75
TSFINV, EQ, 23-Oct-2025, 678.75, 691.00, 693.95, 671.10, 671.10, 673.50, 681.15, 76820, 523.26, 4550, 52897, 68.86
TTKHLTCARE, EQ, 23-Oct-2025, 1192.60, 1185.00, 1199.00, 1160.00, 1183.90, 1178.40, 1175.59, 3803, 44.71, 1510, 2595, 68.24
TTKPRESTIG, EQ, 23-Oct-2025, 644.70, 648.75, 651.35, 639.85, 641.75, 641.85, 646.00, 23781, 153.63, 3660, 11432, 48.07
TTL, EQ, 23-Oct-2025, 9.99, 10.02, 10.10, 9.82, 10.00, 10.03, 9.97, 62596, 6.24, 408, 46744, 74.68
TTML, EQ, 23-Oct-2025, 56.01, 56.01, 56.25, 54.60, 55.10, 55.03, 55.21, 1952406, 1077.90, 13169, 1064760, 54.54
TUNWAL, SM, 23-Oct-2025, 30.35, 30.35, 32.85, 30.05, 30.55, 30.55, 31.26, 144000, 45.01, 63, 76000, 52.78
TVSELECT, EQ, 23-Oct-2025, 582.15, 596.00, 628.50, 583.45, 618.00, 617.95, 611.83, 333877, 2042.76, 13948, 84650, 25.35
TVSHLTD, EQ, 23-Oct-2025, 15549.00, 15500.00, 15840.00, 15052.00, 15160.00, 15100.00, 15344.64, 18119, 2780.30, 8095, 7744, 42.74
TVSMOTOR, EQ, 23-Oct-2025, 3658.30, 3720.00, 3720.00, 3584.20, 3607.00, 3597.20, 3635.58, 870969, 31664.75, 53980, 518956, 59.58
TVSSCS, EQ, 23-Oct-2025, 126.98, 127.09, 132.70, 126.00, 129.30, 129.28, 130.28, 1673500, 2180.21, 20119, 803000, 47.98
TVSSRICHAK, EQ, 23-Oct-2025, 4183.90, 4225.00, 4238.00, 4075.50, 4105.00, 4091.90, 4099.38, 9178, 376.24, 2327, 5020, 54.70
TVTODAY, EQ, 23-Oct-2025, 147.38, 147.38, 152.12, 141.80, 150.30, 150.25, 149.60, 68072, 101.83, 1207, 44687, 65.65
TVVISION, EQ, 23-Oct-2025, 6.30, 6.59, 6.59, 5.75, 6.11, 6.08, 6.07, 47142, 2.86, 224, 30171, 64.00
UBL, EQ, 23-Oct-2025, 1797.90, 1809.80, 1839.00, 1795.00, 1829.00, 1828.80, 1826.28, 202336, 3695.23, 28716, 123500, 61.04
UCAL, EQ, 23-Oct-2025, 127.39, 129.01, 129.42, 120.30, 122.10, 122.24, 122.74, 95481, 117.19, 2028, 55470, 58.10
UCOBANK, EQ, 23-Oct-2025, 32.30, 32.35, 33.25, 32.09, 32.25, 32.24, 32.67, 20195437, 6597.76, 37378, 8102909, 40.12
UDS, EQ, 23-Oct-2025, 233.76, 241.00, 241.00, 231.89, 233.45, 234.49, 234.42, 193416, 453.40, 8999, 99817, 51.61
UFBL, EQ, 23-Oct-2025, 218.55, 218.57, 218.94, 210.10, 211.50, 211.38, 213.34, 121469, 259.14, 2294, 86165, 70.94
UFLEX, EQ, 23-Oct-2025, 553.05, 565.00, 565.00, 547.05, 548.10, 547.35, 552.71, 29168, 161.21, 1408, 18944, 64.95
UFO, EQ, 23-Oct-2025, 70.40, 71.50, 72.89, 70.30, 70.30, 70.47, 71.22, 41004, 29.20, 786, 18938, 46.19
UGARSUGAR, EQ, 23-Oct-2025, 42.61, 43.18, 43.77, 42.40, 43.11, 43.02, 43.19, 167207, 72.21, 2142, 90758, 54.28
UGROCAP, EQ, 23-Oct-2025, 179.69, 180.00, 181.29, 176.00, 176.95, 177.13, 178.45, 106920, 190.79, 4843, 68228, 63.81
UHTL, SM, 23-Oct-2025, 86.50, 88.30, 95.95, 84.80, 88.90, 89.55, 92.05, 168000, 154.65, 81, 106000, 63.10
UJJIVANSFB, EQ, 23-Oct-2025, 50.24, 50.23, 52.29, 49.78, 51.80, 51.90, 51.61, 24919844, 12860.41, 120399, 13547188, 54.36
ULTRACEMCO, EQ, 23-Oct-2025, 12342.00, 12390.00, 12415.00, 12112.00, 12112.00, 12145.00, 12255.70, 370812, 45445.59, 66949, 249416, 67.26
UMA, SM, 23-Oct-2025, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 4000, 0.92, 1, 4000, 100.00
UMAEXPORTS, EQ, 23-Oct-2025, 50.02, 50.70, 51.65, 48.50, 48.50, 48.72, 50.07, 96464, 48.30, 542, 35829, 37.14
UMESLTD, EQ, 23-Oct-2025, 5.59, 5.60, 5.82, 5.37, 5.53, 5.45, 5.57, 126262, 7.04, 1308, 107881, 85.44
UMIYA-MRO, EQ, 23-Oct-2025, 105.27, 105.90, 105.90, 100.10, 100.51, 101.48, 102.25, 117792, 120.44, 2504, 67890, 57.64
UNICHEMLAB, EQ, 23-Oct-2025, 464.45, 471.40, 471.40, 465.05, 470.00, 467.20, 467.33, 10001, 46.74, 1121, 5877, 58.76
UNIDT, EQ, 23-Oct-2025, 194.94, 195.00, 200.28, 195.00, 197.50, 198.26, 197.46, 16270, 32.13, 319, 10106, 62.11
UNIECOM, EQ, 23-Oct-2025, 136.06, 136.40, 137.00, 131.90, 132.49, 132.62, 134.01, 177166, 237.42, 3329, 92362, 52.13
UNIENTER, EQ, 23-Oct-2025, 149.48, 149.00, 149.40, 145.00, 146.01, 146.13, 146.49, 1672, 2.45, 79, 1295, 77.45
UNIHEALTH, SM, 23-Oct-2025, 163.50, 160.00, 163.00, 160.00, 161.00, 161.70, 161.04, 11000, 17.71, 9, 10000, 90.91
UNIINFO, EQ, 23-Oct-2025, 17.25, 17.68, 17.68, 16.44, 17.05, 17.01, 16.92, 7053, 1.19, 181, 5265, 74.65
UNILEX, SM, 23-Oct-2025, 41.00, 41.00, 41.00, 41.00, 41.00, 41.00, 41.00, 1600, 0.66, 1, 1600, 100.00
UNIMECH, EQ, 23-Oct-2025, 982.20, 1009.90, 1049.00, 1009.90, 1027.00, 1024.40, 1028.78, 128608, 1323.10, 7478, 51961, 40.40
UNIONBANK, EQ, 23-Oct-2025, 141.66, 142.00, 145.00, 142.00, 142.80, 142.85, 143.59, 12272542, 17621.91, 59116, 4916891, 40.06
UNIONGOLD, EQ, 23-Oct-2025, 125.40, 123.40, 124.40, 118.20, 120.75, 120.00, 120.20, 6509, 7.82, 164, 3472, 53.34
UNIPARTS, EQ, 23-Oct-2025, 539.60, 505.60, 509.80, 482.30, 488.00, 487.40, 489.80, 626075, 3066.53, 24151, 210815, 33.67
UNITDSPR, EQ, 23-Oct-2025, 1359.70, 1359.70, 1375.50, 1348.20, 1353.80, 1351.20, 1362.85, 526206, 7171.39, 24239, 336479, 63.94
UNITECH, EQ, 23-Oct-2025, 7.12, 7.12, 7.19, 7.05, 7.10, 7.14, 7.12, 1725771, 122.84, 2221, 1282980, 74.34
UNITEDPOLY, BE, 23-Oct-2025, 44.19, 42.61, 45.55, 42.50, 43.50, 43.23, 43.79, 45627, 19.98, 393, -, -
UNITEDTEA, EQ, 23-Oct-2025, 468.75, 469.90, 470.00, 465.10, 465.10, 466.85, 467.50, 1186, 5.54, 64, 1150, 96.96
UNIVASTU, EQ, 23-Oct-2025, 73.77, 75.00, 75.00, 72.49, 72.49, 73.07, 73.38, 37182, 27.28, 571, 25311, 68.07
UNIVCABLES, EQ, 23-Oct-2025, 709.30, 719.30, 719.30, 698.95, 708.00, 702.85, 702.36, 9688, 68.04, 714, 5517, 56.95
UNIVPHOTO, EQ, 23-Oct-2025, 285.05, 282.30, 295.00, 271.05, 281.55, 275.65, 279.44, 7942, 22.19, 526, 4210, 53.01
UNOMINDA, EQ, 23-Oct-2025, 1226.00, 1231.10, 1234.00, 1194.00, 1197.90, 1197.40, 1211.66, 825397, 10001.02, 33338, 491092, 59.50
UPL, EQ, 23-Oct-2025, 680.95, 684.25, 689.80, 674.10, 674.15, 675.65, 681.11, 1551907, 10570.23, 29855, 980547, 63.18
URAVIDEF, EQ, 23-Oct-2025, 242.88, 250.00, 250.00, 231.10, 232.00, 234.87, 238.51, 6707, 16.00, 521, 5229, 77.96
URBAN, SM, 23-Oct-2025, 166.35, 166.35, 168.50, 162.10, 164.00, 164.35, 165.43, 13600, 22.50, 17, 8800, 64.71
URBANCO, EQ, 23-Oct-2025, 157.83, 156.25, 157.64, 151.37, 152.00, 151.91, 153.35, 5256721, 8061.10, 38183, 2238773, 42.59
URJA, EQ, 23-Oct-2025, 12.99, 12.99, 13.08, 12.80, 13.00, 12.99, 12.94, 1160439, 150.12, 3948, 704541, 60.71
USASEEDS, ST, 23-Oct-2025, 183.40, 183.40, 183.40, 183.40, 183.40, 183.40, 183.40, 856, 1.57, 2, 856, 100.00
USHAFIN, SM, 23-Oct-2025, 43.30, 41.55, 42.20, 41.55, 42.20, 42.20, 42.16, 52800, 22.26, 4, 51200, 96.97
USHAMART, EQ, 23-Oct-2025, 460.05, 460.15, 461.50, 452.00, 455.10, 458.15, 455.59, 232482, 1059.16, 7574, 129652, 55.77
USK, EQ, 23-Oct-2025, 29.60, 29.60, 29.99, 28.70, 29.45, 29.37, 29.31, 48381, 14.18, 901, 28193, 58.27
UTIAMC, EQ, 23-Oct-2025, 1340.70, 1328.50, 1336.70, 1299.00, 1315.00, 1313.40, 1311.85, 358782, 4706.69, 18653, 238941, 66.60
UTIBANKETF, EQ, 23-Oct-2025, 59.80, 59.90, 60.39, 59.68, 59.68, 59.80, 60.18, 83792, 50.42, 619, 50529, 60.30
UTINEXT50, EQ, 23-Oct-2025, 75.88, 75.88, 75.88, 74.27, 74.97, 74.65, 74.94, 305283, 228.79, 1858, 224408, 73.51
UTINIFTETF, EQ, 23-Oct-2025, 283.69, 284.12, 286.58, 283.88, 283.88, 284.37, 285.59, 23453, 66.98, 404, 20032, 85.41
UTISENSETF, EQ, 23-Oct-2025, 930.51, 933.14, 940.00, 915.05, 926.52, 927.37, 933.10, 1920, 17.92, 180, 1204, 62.71
UTISXN50, EQ, 23-Oct-2025, 92.31, 91.84, 92.99, 91.17, 92.38, 92.62, 92.54, 11164, 10.33, 136, 9588, 85.88
UTKARSHBNK, EQ, 23-Oct-2025, 18.53, 18.55, 18.65, 18.21, 18.38, 18.36, 18.36, 1742474, 319.97, 5707, 1055294, 60.56
UTSSAV, SM, 23-Oct-2025, 200.35, 200.00, 209.50, 196.25, 197.50, 197.50, 202.45, 37800, 76.53, 57, 25200, 66.67
UTTAMSUGAR, EQ, 23-Oct-2025, 249.82, 250.56, 255.68, 249.10, 254.60, 254.48, 252.80, 55701, 140.81, 1524, 25150, 45.15
UYFINCORP, EQ, 23-Oct-2025, 14.73, 14.92, 15.30, 14.60, 14.99, 14.97, 15.03, 254203, 38.22, 1661, 141493, 55.66
V2RETAIL, EQ, 23-Oct-2025, 2213.50, 2240.60, 2279.00, 2191.00, 2209.70, 2212.40, 2219.44, 76817, 1704.91, 6574, 53214, 69.27
VADILALIND, EQ, 23-Oct-2025, 5353.00, 5398.00, 5500.00, 5372.50, 5462.00, 5436.50, 5444.34, 9082, 494.45, 2046, 5124, 56.42
VAIBHAVGBL, EQ, 23-Oct-2025, 224.96, 228.50, 241.98, 226.01, 234.01, 234.22, 235.37, 1421590, 3346.02, 32110, 498408, 35.06
VAISHALI, EQ, 23-Oct-2025, 10.31, 10.31, 10.55, 10.05, 10.30, 10.26, 10.27, 176380, 18.12, 694, 110643, 62.73
VAKRANGEE, EQ, 23-Oct-2025, 8.37, 8.40, 8.88, 8.34, 8.59, 8.58, 8.62, 7658730, 660.35, 8424, 3503392, 45.74
VAL30IETF, EQ, 23-Oct-2025, 13.85, 14.27, 14.27, 13.74, 13.78, 13.80, 13.84, 67283, 9.31, 343, 46054, 68.45
VALIANTLAB, EQ, 23-Oct-2025, 82.91, 85.25, 86.00, 83.27, 85.03, 85.03, 85.14, 34460, 29.34, 424, 18485, 53.64
VALIANTORG, BE, 23-Oct-2025, 304.10, 313.00, 316.00, 305.00, 313.00, 312.40, 310.14, 10737, 33.30, 244, -, -
VARDHACRLC, EQ, 23-Oct-2025, 38.99, 40.49, 41.00, 39.18, 40.46, 40.18, 40.16, 188938, 75.88, 1771, 89579, 47.41
VARDMNPOLY, EQ, 23-Oct-2025, 8.09, 8.42, 8.42, 8.10, 8.11, 8.14, 8.22, 245495, 20.17, 950, 164333, 66.94
VARROC, EQ, 23-Oct-2025, 624.75, 625.00, 625.95, 616.75, 618.00, 618.30, 622.08, 67432, 419.48, 5394, 36553, 54.21
VASCONEQ, EQ, 23-Oct-2025, 66.86, 67.00, 67.18, 65.30, 65.60, 65.68, 66.15, 1450164, 959.36, 10029, 449867, 31.02
VASWANI, EQ, 23-Oct-2025, 58.10, 58.01, 60.20, 57.00, 58.39, 58.78, 59.07, 197853, 116.87, 1827, 58721, 29.68
VBL, EQ, 23-Oct-2025, 459.45, 464.10, 471.50, 462.95, 465.30, 465.55, 468.38, 9412633, 44086.72, 113548, 5819290, 61.82
VCL, EQ, 23-Oct-2025, 0.99, 1.01, 1.01, 0.97, 0.98, 0.99, 0.99, 146944, 1.45, 190, 115065, 78.31
VDEAL, SM, 23-Oct-2025, 195.00, 204.00, 211.00, 204.00, 210.00, 209.95, 209.05, 13200, 27.60, 11, 13200, 100.00
VEDL, EQ, 23-Oct-2025, 475.65, 477.10, 484.85, 474.65, 483.40, 483.25, 482.15, 11194491, 53974.03, 99198, 6012067, 53.71
VEEDOL, EQ, 23-Oct-2025, 1824.00, 1806.00, 1858.00, 1782.30, 1788.00, 1787.90, 1800.98, 16016, 288.44, 2777, 8754, 54.66
VEEKAYEM, SM, 23-Oct-2025, 297.00, 300.00, 302.00, 300.00, 302.00, 302.00, 301.00, 1000, 3.01, 2, 1000, 100.00
VELS, SM, 23-Oct-2025, 62.80, 62.10, 62.10, 62.10, 62.10, 62.10, 62.10, 1200, 0.75, 1, 1200, 100.00
VENKEYS, EQ, 23-Oct-2025, 1461.80, 1471.50, 1484.30, 1460.00, 1465.00, 1463.10, 1466.11, 12471, 182.84, 1227, 6059, 48.58
VENTIVE, EQ, 23-Oct-2025, 765.95, 775.00, 775.00, 746.20, 751.50, 752.25, 753.39, 99603, 750.40, 3477, 63630, 63.88
VENUSPIPES, EQ, 23-Oct-2025, 1308.00, 1309.10, 1350.00, 1300.00, 1310.00, 1310.00, 1310.26, 44123, 578.13, 3812, 32004, 72.53
VENUSREM, EQ, 23-Oct-2025, 455.40, 462.25, 462.80, 448.00, 448.50, 449.85, 453.81, 20214, 91.73, 731, 13742, 67.98
VERANDA, EQ, 23-Oct-2025, 238.71, 239.70, 243.30, 234.46, 235.00, 235.77, 239.21, 582620, 1393.71, 12434, 354267, 60.81
VERITAAS, SM, 23-Oct-2025, 58.90, 58.50, 58.50, 58.50, 58.50, 58.50, 58.50, 2400, 1.40, 2, 2400, 100.00
VERTOZ, EQ, 23-Oct-2025, 69.35, 68.11, 71.75, 68.11, 69.00, 69.60, 69.80, 170536, 119.03, 1431, 139840, 82.00
VESUVIUS, EQ, 23-Oct-2025, 492.85, 497.10, 497.10, 481.00, 482.10, 482.55, 489.34, 88145, 431.33, 8478, 44925, 50.97
VETO, EQ, 23-Oct-2025, 117.03, 118.80, 119.90, 117.50, 118.03, 118.45, 118.60, 41830, 49.61, 909, 28683, 68.57
VGINFOTECH, SM, 23-Oct-2025, 159.20, 160.00, 160.00, 156.00, 157.50, 157.50, 157.71, 37000, 58.35, 33, 32000, 86.49
VGL, BE, 23-Oct-2025, 142.14, 142.36, 145.00, 135.52, 138.89, 137.33, 140.45, 35040, 49.21, 206, -, -
VGUARD, EQ, 23-Oct-2025, 364.15, 364.15, 370.75, 363.15, 370.00, 370.05, 369.09, 273543, 1009.63, 7741, 190086, 69.49
VHL, EQ, 23-Oct-2025, 4059.20, 4022.00, 4258.40, 4022.00, 4222.00, 4224.60, 4207.76, 6164, 259.37, 1526, 4455, 72.27
VHLTD, BE, 23-Oct-2025, 127.38, 133.49, 133.49, 127.00, 129.50, 128.66, 128.66, 14700, 18.91, 114, -, -
VIDHIING, EQ, 23-Oct-2025, 358.05, 360.05, 364.85, 350.00, 352.00, 350.80, 356.18, 13600, 48.44, 967, 10111, 74.35
VIESL, SM, 23-Oct-2025, 235.55, 239.95, 239.95, 228.00, 228.00, 228.05, 236.26, 32000, 75.60, 38, 21600, 67.50
VIGOR, SM, 23-Oct-2025, 84.10, 83.10, 85.95, 83.05, 83.50, 83.70, 84.12, 16000, 13.46, 10, 12800, 80.00
VIJAYA, EQ, 23-Oct-2025, 999.65, 1004.00, 1004.95, 985.00, 985.10, 990.80, 992.60, 81598, 809.94, 7715, 48998, 60.05
VIJAYPD, SM, 23-Oct-2025, 52.25, 55.50, 55.50, 43.55, 44.85, 44.15, 46.21, 676000, 312.37, 158, 412000, 60.95
VIJIFIN, BE, 23-Oct-2025, 3.03, 3.02, 3.02, 2.96, 2.96, 2.96, 2.97, 66540, 1.98, 115, -, -
VIKASECO, EQ, 23-Oct-2025, 1.95, 1.95, 1.97, 1.93, 1.96, 1.95, 1.96, 1935308, 37.84, 2423, 1413896, 73.06
VIKASLIFE, EQ, 23-Oct-2025, 2.13, 2.14, 2.15, 2.09, 2.12, 2.11, 2.11, 3634444, 76.68, 15208, 2158465, 59.39
VIKRAMSOLR, EQ, 23-Oct-2025, 335.90, 336.50, 348.80, 332.70, 338.40, 339.10, 341.32, 3367021, 11492.15, 58727, 1121091, 33.30
VIKRAN, EQ, 23-Oct-2025, 99.08, 99.80, 102.60, 99.49, 100.78, 101.01, 101.14, 3518006, 3558.21, 25635, 1165395, 33.13
VILAS, SM, 23-Oct-2025, 458.10, 465.00, 465.00, 455.00, 464.55, 462.60, 460.56, 12250, 56.42, 44, 9750, 79.59
VIMTALABS, EQ, 23-Oct-2025, 686.60, 689.95, 695.00, 664.10, 666.00, 668.10, 678.93, 304837, 2069.64, 16981, 107802, 35.36
VINATIORGA, EQ, 23-Oct-2025, 1693.50, 1705.40, 1709.70, 1686.30, 1707.00, 1706.00, 1703.56, 33407, 569.11, 6080, 20513, 61.40
VINCOFE, EQ, 23-Oct-2025, 144.09, 144.09, 144.09, 140.26, 141.80, 141.33, 141.92, 441090, 625.97, 4250, 191051, 43.31
VINDHYATEL, EQ, 23-Oct-2025, 1421.90, 1429.40, 1430.30, 1405.30, 1414.50, 1411.20, 1414.01, 6579, 93.03, 1112, 4161, 63.25
VINEETLAB, EQ, 23-Oct-2025, 42.68, 43.45, 44.00, 41.94, 42.54, 42.49, 42.87, 51822, 22.22, 558, 28622, 55.23
VINNY, EQ, 23-Oct-2025, 1.23, 1.26, 1.26, 1.23, 1.25, 1.25, 1.25, 335149, 4.18, 392, 218219, 65.11
VINSYS, SM, 23-Oct-2025, 400.00, 399.95, 399.95, 381.15, 394.90, 394.90, 390.43, 3500, 13.67, 7, 2000, 57.14
VINYAS, SM, 23-Oct-2025, 1221.00, 1212.10, 1235.00, 1190.30, 1229.00, 1219.30, 1210.98, 3600, 43.60, 17, 2400, 66.67
VINYLINDIA, EQ, 23-Oct-2025, 280.00, 283.00, 285.00, 279.00, 280.00, 280.90, 281.86, 9435, 26.59, 486, 6591, 69.86
VIPCLOTHNG, EQ, 23-Oct-2025, 33.34, 33.65, 34.70, 33.25, 33.34, 33.74, 34.08, 149384, 50.91, 834, 79334, 53.11
VIPIND, EQ, 23-Oct-2025, 439.35, 439.50, 441.60, 428.25, 429.20, 430.25, 435.54, 288181, 1255.13, 47244, 112490, 39.03
VIPULLTD, EQ, 23-Oct-2025, 8.29, 8.29, 8.43, 8.10, 8.25, 8.14, 8.17, 292036, 23.86, 786, 233567, 79.98
VIRINCHI, BE, 23-Oct-2025, 28.42, 28.94, 28.94, 27.25, 27.25, 27.28, 27.69, 152774, 42.31, 362, -, -
VISAKAIND, EQ, 23-Oct-2025, 81.99, 82.10, 83.49, 80.03, 81.90, 81.23, 81.95, 69575, 57.02, 1048, 43229, 62.13
VISAMAN, ST, 23-Oct-2025, 121.00, 122.00, 122.00, 122.00, 122.00, 122.00, 122.00, 3000, 3.66, 1, 3000, 100.00
VISASTEEL, BE, 23-Oct-2025, 65.08, 67.86, 68.33, 61.82, 64.00, 63.32, 64.51, 104385, 67.34, 445, -, -
VISHNU, EQ, 23-Oct-2025, 484.90, 480.00, 497.60, 475.30, 488.20, 491.65, 488.37, 106417, 519.71, 4936, 65960, 61.98
VISHNUINFR, SM, 23-Oct-2025, 160.00, 160.00, 164.90, 160.00, 163.00, 163.00, 162.73, 4000, 6.51, 8, 3500, 87.50
VISHWARAJ, EQ, 23-Oct-2025, 8.06, 8.06, 8.22, 8.01, 8.07, 8.04, 8.10, 450972, 36.52, 839, 219989, 48.78
VITAL, SM, 23-Oct-2025, 61.00, 59.00, 59.00, 58.20, 58.20, 58.20, 58.47, 3600, 2.10, 3, 3600, 100.00
VIVIANA, SM, 23-Oct-2025, 1742.25, 1725.50, 1750.00, 1665.05, 1670.00, 1679.65, 1705.46, 8750, 149.23, 66, 5875, 67.14
VIVIDHA, EQ, 23-Oct-2025, 0.75, 0.77, 0.80, 0.76, 0.79, 0.79, 0.78, 858795, 6.68, 451, 651770, 75.89
VLEGOV, EQ, 23-Oct-2025, 24.86, 25.98, 26.10, 25.02, 26.09, 25.89, 25.89, 713945, 184.85, 2018, 413398, 57.90
VLINFRA, SM, 23-Oct-2025, 32.55, 31.80, 33.05, 31.80, 33.05, 33.05, 32.49, 13500, 4.39, 9, 12000, 88.89
VLSFINANCE, EQ, 23-Oct-2025, 217.85, 221.00, 223.99, 215.42, 218.50, 217.17, 218.95, 28854, 63.18, 636, 21036, 72.90
VMARCIND, SM, 23-Oct-2025, 609.70, 615.00, 615.00, 550.55, 571.00, 570.15, 568.32, 52250, 296.95, 171, 30500, 58.37
VMART, EQ, 23-Oct-2025, 871.45, 874.95, 877.55, 859.20, 870.00, 870.70, 869.95, 123532, 1074.66, 14443, 78510, 63.55
VMM, EQ, 23-Oct-2025, 148.08, 148.20, 149.24, 145.45, 145.80, 146.43, 147.58, 6754873, 9969.17, 48488, 4356562, 64.50
VMSTMT, EQ, 23-Oct-2025, 71.54, 71.98, 72.40, 69.75, 70.47, 70.36, 71.10, 241331, 171.59, 2633, 110632, 45.84
VOLERCAR, ST, 23-Oct-2025, 235.40, 241.00, 242.00, 232.00, 238.00, 238.00, 240.26, 22400, 53.82, 14, 22400, 100.00
VOLTAMP, EQ, 23-Oct-2025, 7201.00, 7230.50, 7358.00, 7216.00, 7245.00, 7231.50, 7281.78, 44010, 3204.71, 11408, 27288, 62.00
VOLTAS, EQ, 23-Oct-2025, 1455.80, 1450.00, 1463.80, 1427.70, 1436.30, 1431.20, 1441.71, 1121329, 16166.36, 45688, 584232, 52.10
VPRPL, EQ, 23-Oct-2025, 92.74, 93.08, 97.77, 93.08, 94.70, 94.90, 95.57, 2051024, 1960.10, 14063, 617914, 30.13
VR, SM, 23-Oct-2025, 200.00, 191.00, 209.00, 191.00, 209.00, 209.00, 200.00, 800, 1.60, 2, 800, 100.00
VRAJ, EQ, 23-Oct-2025, 144.51, 146.88, 147.39, 145.00, 145.00, 145.18, 145.87, 22027, 32.13, 516, 17059, 77.45
VRLLOG, EQ, 23-Oct-2025, 272.75, 273.00, 273.30, 269.30, 269.90, 270.00, 270.20, 122350, 330.59, 4558, 79205, 64.74
VSSL, EQ, 23-Oct-2025, 296.45, 303.00, 316.50, 301.15, 303.10, 304.05, 308.04, 898805, 2768.71, 23896, 206818, 23.01
VSTIND, EQ, 23-Oct-2025, 259.00, 259.00, 261.60, 257.50, 257.55, 257.85, 259.00, 148398, 384.35, 5233, 93382, 62.93
VSTL, EQ, 23-Oct-2025, 148.18, 147.35, 151.01, 146.21, 147.00, 146.96, 147.82, 12383, 18.30, 597, 9150, 73.89
VSTTILLERS, EQ, 23-Oct-2025, 5463.50, 5428.50, 5500.00, 5401.00, 5420.00, 5420.00, 5442.74, 10468, 569.75, 2958, 6394, 61.08
VTL, EQ, 23-Oct-2025, 408.25, 430.50, 454.25, 426.60, 430.00, 437.40, 444.89, 14428536, 64191.03, 192717, 798937, 5.54
WAAREEENER, EQ, 23-Oct-2025, 3514.30, 3545.00, 3623.00, 3522.00, 3570.00, 3567.50, 3585.31, 1952927, 70018.43, 105792, 622338, 31.87
WAAREERTL, EQ, 23-Oct-2025, 1263.90, 1271.00, 1275.90, 1225.00, 1226.50, 1230.00, 1241.41, 603274, 7489.13, 25665, 195969, 32.48
WABAG, EQ, 23-Oct-2025, 1435.20, 1435.00, 1435.00, 1404.00, 1406.00, 1408.90, 1418.57, 190078, 2696.39, 14842, 111340, 58.58
WALCHANNAG, EQ, 23-Oct-2025, 172.03, 173.37, 175.69, 170.10, 170.40, 170.29, 171.84, 140552, 241.52, 2437, 96000, 68.30
WALPAR, SM, 23-Oct-2025, 46.35, 45.10, 45.10, 45.10, 45.10, 45.10, 45.10, 2000, 0.90, 1, 2000, 100.00
WANBURY, EQ, 23-Oct-2025, 235.15, 235.15, 237.00, 230.20, 237.00, 232.40, 234.01, 40442, 94.64, 1336, 24590, 60.80
WCIL, EQ, 23-Oct-2025, 128.93, 129.49, 131.90, 127.92, 130.00, 130.57, 130.13, 329109, 428.28, 5369, 185224, 56.28
WEALTH, EQ, 23-Oct-2025, 1208.70, 1208.70, 1237.90, 1186.00, 1192.00, 1202.00, 1213.15, 4355, 52.83, 641, 2696, 61.91
WEBELSOLAR, EQ, 23-Oct-2025, 1215.70, 1231.20, 1231.20, 1186.00, 1190.00, 1188.80, 1200.91, 139247, 1672.23, 13637, 66577, 47.81
WEIZMANIND, EQ, 23-Oct-2025, 105.66, 105.99, 111.00, 104.15, 110.99, 110.82, 108.23, 8605, 9.31, 161, 5332, 61.96
WEL, EQ, 23-Oct-2025, 147.92, 148.11, 150.70, 144.50, 147.53, 146.50, 147.31, 214381, 315.80, 2966, 127228, 59.35
WELCORP, EQ, 23-Oct-2025, 850.20, 860.00, 866.00, 840.00, 845.00, 844.40, 847.48, 618391, 5240.75, 28090, 346155, 55.98
WELENT, EQ, 23-Oct-2025, 552.95, 552.00, 553.55, 541.00, 542.80, 543.60, 547.45, 137057, 750.32, 5603, 83489, 60.92
